"","date","hits","geo","time","gprop","category"
"1866",2004-10-01,"60","CN","all","web",634
"1867",2004-11-01,"56","CN","all","web",634
"1868",2004-12-01,"65","CN","all","web",634
"1869",2005-01-01,"55","CN","all","web",634
"1870",2005-02-01,"47","CN","all","web",634
"1871",2005-03-01,"66","CN","all","web",634
"1872",2005-04-01,"58","CN","all","web",634
"1873",2005-05-01,"54","CN","all","web",634
"1874",2005-06-01,"43","CN","all","web",634
"1875",2005-07-01,"57","CN","all","web",634
"1876",2005-08-01,"56","CN","all","web",634
"1877",2005-09-01,"49","CN","all","web",634
"1878",2005-10-01,"43","CN","all","web",634
"1879",2005-11-01,"49","CN","all","web",634
"1880",2005-12-01,"50","CN","all","web",634
"1881",2006-01-01,"39","CN","all","web",634
"1882",2006-02-01,"49","CN","all","web",634
"1883",2006-03-01,"47","CN","all","web",634
"1884",2006-04-01,"46","CN","all","web",634
"1885",2006-05-01,"45","CN","all","web",634
"1886",2006-06-01,"44","CN","all","web",634
"1887",2006-07-01,"47","CN","all","web",634
"1888",2006-08-01,"55","CN","all","web",634
"1889",2006-09-01,"47","CN","all","web",634
"1890",2006-10-01,"46","CN","all","web",634
"1891",2006-11-01,"34","CN","all","web",634
"1892",2006-12-01,"42","CN","all","web",634
"1893",2007-01-01,"38","CN","all","web",634
"1894",2007-02-01,"34","CN","all","web",634
"1895",2007-03-01,"45","CN","all","web",634
"1896",2007-04-01,"49","CN","all","web",634
"1897",2007-05-01,"36","CN","all","web",634
"1898",2007-06-01,"47","CN","all","web",634
"1899",2007-07-01,"42","CN","all","web",634
"1900",2007-08-01,"56","CN","all","web",634
"1901",2007-09-01,"44","CN","all","web",634
"1902",2007-10-01,"40","CN","all","web",634
"1903",2007-11-01,"42","CN","all","web",634
"1904",2007-12-01,"41","CN","all","web",634
"1905",2008-01-01,"36","CN","all","web",634
"1906",2008-02-01,"29","CN","all","web",634
"1907",2008-03-01,"41","CN","all","web",634
"1908",2008-04-01,"40","CN","all","web",634
"1909",2008-05-01,"42","CN","all","web",634
"1910",2008-06-01,"53","CN","all","web",634
"1911",2008-07-01,"52","CN","all","web",634
"1912",2008-08-01,"51","CN","all","web",634
"1913",2008-09-01,"52","CN","all","web",634
"1914",2008-10-01,"47","CN","all","web",634
"1915",2008-11-01,"61","CN","all","web",634
"1916",2008-12-01,"45","CN","all","web",634
"1917",2009-01-01,"36","CN","all","web",634
"1918",2009-02-01,"43","CN","all","web",634
"1919",2009-03-01,"39","CN","all","web",634
"1920",2009-04-01,"38","CN","all","web",634
"1921",2009-05-01,"40","CN","all","web",634
"1922",2009-06-01,"41","CN","all","web",634
"1923",2009-07-01,"41","CN","all","web",634
"1924",2009-08-01,"37","CN","all","web",634
"1925",2009-09-01,"39","CN","all","web",634
"1926",2009-10-01,"36","CN","all","web",634
"1927",2009-11-01,"39","CN","all","web",634
"1928",2009-12-01,"36","CN","all","web",634
"1929",2010-01-01,"34","CN","all","web",634
"1930",2010-02-01,"30","CN","all","web",634
"1931",2010-03-01,"36","CN","all","web",634
"1932",2010-04-01,"30","CN","all","web",634
"1933",2010-05-01,"29","CN","all","web",634
"1934",2010-06-01,"26","CN","all","web",634
"1935",2010-07-01,"24","CN","all","web",634
"1936",2010-08-01,"24","CN","all","web",634
"1937",2010-09-01,"23","CN","all","web",634
"1938",2010-10-01,"21","CN","all","web",634
"1939",2010-11-01,"19","CN","all","web",634
"1940",2010-12-01,"19","CN","all","web",634
"1941",2011-01-01,"22","CN","all","web",634
"1942",2011-02-01,"23","CN","all","web",634
"1943",2011-03-01,"25","CN","all","web",634
"1944",2011-04-01,"24","CN","all","web",634
"1945",2011-05-01,"25","CN","all","web",634
"1946",2011-06-01,"23","CN","all","web",634
"1947",2011-07-01,"23","CN","all","web",634
"1948",2011-08-01,"24","CN","all","web",634
"1949",2011-09-01,"27","CN","all","web",634
"1950",2011-10-01,"26","CN","all","web",634
"1951",2011-11-01,"100","CN","all","web",634
"1952",2011-12-01,"27","CN","all","web",634
"1953",2012-01-01,"23","CN","all","web",634
"1954",2012-02-01,"28","CN","all","web",634
"1955",2012-03-01,"28","CN","all","web",634
"1956",2012-04-01,"29","CN","all","web",634
"1957",2012-05-01,"45","CN","all","web",634
"1958",2012-06-01,"36","CN","all","web",634
"1959",2012-07-01,"54","CN","all","web",634
"1960",2012-08-01,"29","CN","all","web",634
"1961",2012-09-01,"12","CN","all","web",634
"1962",2012-10-01,"10","CN","all","web",634
"1963",2012-11-01,"8","CN","all","web",634
"1964",2012-12-01,"8","CN","all","web",634
"1965",2013-01-01,"8","CN","all","web",634
"1966",2013-02-01,"8","CN","all","web",634
"1967",2013-03-01,"10","CN","all","web",634
"1968",2013-04-01,"8","CN","all","web",634
"1969",2013-05-01,"9","CN","all","web",634
"1970",2013-06-01,"10","CN","all","web",634
"1971",2013-07-01,"9","CN","all","web",634
"1972",2013-08-01,"11","CN","all","web",634
"1973",2013-09-01,"11","CN","all","web",634
"1974",2013-10-01,"10","CN","all","web",634
"1975",2013-11-01,"7","CN","all","web",634
"1976",2013-12-01,"8","CN","all","web",634
"1977",2014-01-01,"7","CN","all","web",634
"1978",2014-02-01,"8","CN","all","web",634
"1979",2014-03-01,"8","CN","all","web",634
"1980",2014-04-01,"8","CN","all","web",634
"1981",2014-05-01,"12","CN","all","web",634
"1982",2014-06-01,"2","CN","all","web",634
"1983",2014-07-01,"2","CN","all","web",634
"1984",2014-08-01,"1","CN","all","web",634
"1985",2014-09-01,"1","CN","all","web",634
"1986",2014-10-01,"1","CN","all","web",634
"1987",2014-11-01,"1","CN","all","web",634
"1988",2014-12-01,"1","CN","all","web",634
"1989",2015-01-01,"<1","CN","all","web",634
"1990",2015-02-01,"<1","CN","all","web",634
"1991",2015-03-01,"<1","CN","all","web",634
"1992",2015-04-01,"<1","CN","all","web",634
"1993",2015-05-01,"<1","CN","all","web",634
"1994",2015-06-01,"<1","CN","all","web",634
"1995",2015-07-01,"<1","CN","all","web",634
"1996",2015-08-01,"1","CN","all","web",634
"1997",2015-09-01,"<1","CN","all","web",634
"1998",2015-10-01,"<1","CN","all","web",634
"1999",2015-11-01,"<1","CN","all","web",634
"2000",2015-12-01,"<1","CN","all","web",634
"2001",2016-01-01,"1","CN","all","web",634
"2002",2016-02-01,"<1","CN","all","web",634
"2003",2016-03-01,"1","CN","all","web",634
"2004",2016-04-01,"<1","CN","all","web",634
"2005",2016-05-01,"1","CN","all","web",634
"2006",2016-06-01,"1","CN","all","web",634
"2007",2016-07-01,"2","CN","all","web",634
"2008",2016-08-01,"1","CN","all","web",634
"2009",2016-09-01,"1","CN","all","web",634
"2010",2016-10-01,"1","CN","all","web",634
"2011",2016-11-01,"1","CN","all","web",634
"2012",2016-12-01,"1","CN","all","web",634
"2013",2017-01-01,"1","CN","all","web",634
"2014",2017-02-01,"1","CN","all","web",634
"2015",2017-03-01,"1","CN","all","web",634
"2016",2017-04-01,"1","CN","all","web",634
"2017",2017-05-01,"1","CN","all","web",634
"2018",2017-06-01,"1","CN","all","web",634
"2019",2017-07-01,"1","CN","all","web",634
"2020",2017-08-01,"1","CN","all","web",634
"2021",2017-09-01,"1","CN","all","web",634
"2022",2017-10-01,"1","CN","all","web",634
"2023",2017-11-01,"1","CN","all","web",634
"2024",2017-12-01,"1","CN","all","web",634
"2025",2018-01-01,"1","CN","all","web",634
"2026",2018-02-01,"1","CN","all","web",634
"2027",2018-03-01,"1","CN","all","web",634
"2028",2018-04-01,"1","CN","all","web",634
"2029",2018-05-01,"2","CN","all","web",634
"2030",2018-06-01,"1","CN","all","web",634
"2031",2018-07-01,"2","CN","all","web",634
"2032",2018-08-01,"1","CN","all","web",634
"2033",2018-09-01,"1","CN","all","web",634
"2034",2018-10-01,"2","CN","all","web",634
"2035",2018-11-01,"1","CN","all","web",634
"2036",2018-12-01,"1","CN","all","web",634
"2037",2019-01-01,"1","CN","all","web",634
"2038",2019-02-01,"1","CN","all","web",634
"2039",2019-03-01,"1","CN","all","web",634
"2040",2019-04-01,"1","CN","all","web",634
"2041",2019-05-01,"1","CN","all","web",634
"2042",2019-06-01,"1","CN","all","web",634
"2043",2019-07-01,"1","CN","all","web",634
"2044",2019-08-01,"1","CN","all","web",634
"2045",2019-09-01,"1","CN","all","web",634
"2046",2019-10-01,"1","CN","all","web",634
"2047",2019-11-01,"1","CN","all","web",634
"2048",2019-12-01,"1","CN","all","web",634
"2049",2020-01-01,"1","CN","all","web",634
"2050",2020-02-01,"1","CN","all","web",634
"2051",2020-03-01,"1","CN","all","web",634
"2052",2020-04-01,"1","CN","all","web",634
"2053",2020-05-01,"1","CN","all","web",634
"2054",2020-06-01,"1","CN","all","web",634
"2055",2020-07-01,"1","CN","all","web",634
"2056",2020-08-01,"1","CN","all","web",634
"2057",2020-09-01,"1","CN","all","web",634
"2058",2020-10-01,"1","CN","all","web",634
"2059",2020-11-01,"<1","CN","all","web",634
"2060",2020-12-01,"1","CN","all","web",634
"2061",2021-01-01,"1","CN","all","web",634
"2062",2021-02-01,"1","CN","all","web",634
"2063",2021-03-01,"1","CN","all","web",634
"2064",2021-04-01,"2","CN","all","web",634
"2065",2021-05-01,"2","CN","all","web",634
"2066",2021-06-01,"1","CN","all","web",634
"2067",2021-07-01,"2","CN","all","web",634
"2068",2021-08-01,"2","CN","all","web",634
"2069",2021-09-01,"2","CN","all","web",634
"2070",2021-10-01,"1","CN","all","web",634
"2071",2021-11-01,"1","CN","all","web",634
"2072",2021-12-01,"2","CN","all","web",634
"2073",2022-01-01,"2","CN","all","web",634
"2074",2022-02-01,"2","CN","all","web",634
"2075",2022-03-01,"1","CN","all","web",634
"2076",2022-04-01,"2","CN","all","web",634
"2077",2022-05-01,"1","CN","all","web",634
"2078",2022-06-01,"2","CN","all","web",634
"2079",2022-07-01,"1","CN","all","web",634
"2080",2022-08-01,"1","CN","all","web",634
"2081",2022-09-01,"1","CN","all","web",634
"2082",2022-10-01,"1","CN","all","web",634
"2083",2022-11-01,"1","CN","all","web",634
"2084",2022-12-01,"1","CN","all","web",634
"2085",2023-01-01,"1","CN","all","web",634
"2086",2023-02-01,"1","CN","all","web",634
"2087",2023-03-01,"1","CN","all","web",634
"2088",2023-04-01,"2","CN","all","web",634
"2089",2004-01-01,"54","CN","all","web",250
"2090",2004-02-01,"85","CN","all","web",250
"2091",2004-03-01,"84","CN","all","web",250
"2092",2004-04-01,"80","CN","all","web",250
"2093",2004-05-01,"81","CN","all","web",250
"2094",2004-06-01,"89","CN","all","web",250
"2095",2004-07-01,"100","CN","all","web",250
"2096",2004-08-01,"89","CN","all","web",250
"2097",2004-09-01,"79","CN","all","web",250
"2098",2004-10-01,"79","CN","all","web",250
"2099",2004-11-01,"88","CN","all","web",250
"2100",2004-12-01,"86","CN","all","web",250
"2101",2005-01-01,"64","CN","all","web",250
"2102",2005-02-01,"58","CN","all","web",250
"2103",2005-03-01,"81","CN","all","web",250
"2104",2005-04-01,"84","CN","all","web",250
"2105",2005-05-01,"78","CN","all","web",250
"2106",2005-06-01,"78","CN","all","web",250
"2107",2005-07-01,"88","CN","all","web",250
"2108",2005-08-01,"87","CN","all","web",250
"2109",2005-09-01,"73","CN","all","web",250
"2110",2005-10-01,"66","CN","all","web",250
"2111",2005-11-01,"75","CN","all","web",250
"2112",2005-12-01,"73","CN","all","web",250
"2113",2006-01-01,"49","CN","all","web",250
"2114",2006-02-01,"65","CN","all","web",250
"2115",2006-03-01,"74","CN","all","web",250
"2116",2006-04-01,"70","CN","all","web",250
"2117",2006-05-01,"62","CN","all","web",250
"2118",2006-06-01,"67","CN","all","web",250
"2119",2006-07-01,"71","CN","all","web",250
"2120",2006-08-01,"67","CN","all","web",250
"2121",2006-09-01,"65","CN","all","web",250
"2122",2006-10-01,"63","CN","all","web",250
"2123",2006-11-01,"59","CN","all","web",250
"2124",2006-12-01,"59","CN","all","web",250
"2125",2007-01-01,"49","CN","all","web",250
"2126",2007-02-01,"41","CN","all","web",250
"2127",2007-03-01,"56","CN","all","web",250
"2128",2007-04-01,"60","CN","all","web",250
"2129",2007-05-01,"53","CN","all","web",250
"2130",2007-06-01,"59","CN","all","web",250
"2131",2007-07-01,"63","CN","all","web",250
"2132",2007-08-01,"59","CN","all","web",250
"2133",2007-09-01,"56","CN","all","web",250
"2134",2007-10-01,"47","CN","all","web",250
"2135",2007-11-01,"61","CN","all","web",250
"2136",2007-12-01,"61","CN","all","web",250
"2137",2008-01-01,"41","CN","all","web",250
"2138",2008-02-01,"38","CN","all","web",250
"2139",2008-03-01,"59","CN","all","web",250
"2140",2008-04-01,"56","CN","all","web",250
"2141",2008-05-01,"59","CN","all","web",250
"2142",2008-06-01,"57","CN","all","web",250
"2143",2008-07-01,"65","CN","all","web",250
"2144",2008-08-01,"59","CN","all","web",250
"2145",2008-09-01,"59","CN","all","web",250
"2146",2008-10-01,"57","CN","all","web",250
"2147",2008-11-01,"59","CN","all","web",250
"2148",2008-12-01,"61","CN","all","web",250
"2149",2009-01-01,"34","CN","all","web",250
"2150",2009-02-01,"55","CN","all","web",250
"2151",2009-03-01,"57","CN","all","web",250
"2152",2009-04-01,"57","CN","all","web",250
"2153",2009-05-01,"59","CN","all","web",250
"2154",2009-06-01,"55","CN","all","web",250
"2155",2009-07-01,"52","CN","all","web",250
"2156",2009-08-01,"55","CN","all","web",250
"2157",2009-09-01,"48","CN","all","web",250
"2158",2009-10-01,"50","CN","all","web",250
"2159",2009-11-01,"49","CN","all","web",250
"2160",2009-12-01,"50","CN","all","web",250
"2161",2010-01-01,"42","CN","all","web",250
"2162",2010-02-01,"31","CN","all","web",250
"2163",2010-03-01,"48","CN","all","web",250
"2164",2010-04-01,"39","CN","all","web",250
"2165",2010-05-01,"41","CN","all","web",250
"2166",2010-06-01,"38","CN","all","web",250
"2167",2010-07-01,"36","CN","all","web",250
"2168",2010-08-01,"34","CN","all","web",250
"2169",2010-09-01,"32","CN","all","web",250
"2170",2010-10-01,"28","CN","all","web",250
"2171",2010-11-01,"27","CN","all","web",250
"2172",2010-12-01,"24","CN","all","web",250
"2173",2011-01-01,"28","CN","all","web",250
"2174",2011-02-01,"27","CN","all","web",250
"2175",2011-03-01,"34","CN","all","web",250
"2176",2011-04-01,"34","CN","all","web",250
"2177",2011-05-01,"32","CN","all","web",250
"2178",2011-06-01,"31","CN","all","web",250
"2179",2011-07-01,"34","CN","all","web",250
"2180",2011-08-01,"41","CN","all","web",250
"2181",2011-09-01,"32","CN","all","web",250
"2182",2011-10-01,"33","CN","all","web",250
"2183",2011-11-01,"33","CN","all","web",250
"2184",2011-12-01,"33","CN","all","web",250
"2185",2012-01-01,"22","CN","all","web",250
"2186",2012-02-01,"34","CN","all","web",250
"2187",2012-03-01,"37","CN","all","web",250
"2188",2012-04-01,"38","CN","all","web",250
"2189",2012-05-01,"40","CN","all","web",250
"2190",2012-06-01,"39","CN","all","web",250
"2191",2012-07-01,"40","CN","all","web",250
"2192",2012-08-01,"31","CN","all","web",250
"2193",2012-09-01,"12","CN","all","web",250
"2194",2012-10-01,"10","CN","all","web",250
"2195",2012-11-01,"9","CN","all","web",250
"2196",2012-12-01,"8","CN","all","web",250
"2197",2013-01-01,"8","CN","all","web",250
"2198",2013-02-01,"7","CN","all","web",250
"2199",2013-03-01,"9","CN","all","web",250
"2200",2013-04-01,"9","CN","all","web",250
"2201",2013-05-01,"9","CN","all","web",250
"2202",2013-06-01,"8","CN","all","web",250
"2203",2013-07-01,"9","CN","all","web",250
"2204",2013-08-01,"9","CN","all","web",250
"2205",2013-09-01,"8","CN","all","web",250
"2206",2013-10-01,"8","CN","all","web",250
"2207",2013-11-01,"8","CN","all","web",250
"2208",2013-12-01,"8","CN","all","web",250
"2209",2014-01-01,"6","CN","all","web",250
"2210",2014-02-01,"6","CN","all","web",250
"2211",2014-03-01,"7","CN","all","web",250
"2212",2014-04-01,"8","CN","all","web",250
"2213",2014-05-01,"7","CN","all","web",250
"2214",2014-06-01,"1","CN","all","web",250
"2215",2014-07-01,"1","CN","all","web",250
"2216",2014-08-01,"<1","CN","all","web",250
"2217",2014-09-01,"<1","CN","all","web",250
"2218",2014-10-01,"<1","CN","all","web",250
"2219",2014-11-01,"<1","CN","all","web",250
"2220",2014-12-01,"<1","CN","all","web",250
"2221",2015-01-01,"<1","CN","all","web",250
"2222",2015-02-01,"<1","CN","all","web",250
"2223",2015-03-01,"<1","CN","all","web",250
"2224",2015-04-01,"<1","CN","all","web",250
"2225",2015-05-01,"<1","CN","all","web",250
"2226",2015-06-01,"<1","CN","all","web",250
"2227",2015-07-01,"<1","CN","all","web",250
"2228",2015-08-01,"<1","CN","all","web",250
"2229",2015-09-01,"<1","CN","all","web",250
"2230",2015-10-01,"<1","CN","all","web",250
"2231",2015-11-01,"<1","CN","all","web",250
"2232",2015-12-01,"<1","CN","all","web",250
"2233",2016-01-01,"<1","CN","all","web",250
"2234",2016-02-01,"<1","CN","all","web",250
"2235",2016-03-01,"<1","CN","all","web",250
"2236",2016-04-01,"<1","CN","all","web",250
"2237",2016-05-01,"<1","CN","all","web",250
"2238",2016-06-01,"<1","CN","all","web",250
"2239",2016-07-01,"<1","CN","all","web",250
"2240",2016-08-01,"<1","CN","all","web",250
"2241",2016-09-01,"<1","CN","all","web",250
"2242",2016-10-01,"<1","CN","all","web",250
"2243",2016-11-01,"<1","CN","all","web",250
"2244",2016-12-01,"<1","CN","all","web",250
"2245",2017-01-01,"<1","CN","all","web",250
"2246",2017-02-01,"<1","CN","all","web",250
"2247",2017-03-01,"<1","CN","all","web",250
"2248",2017-04-01,"<1","CN","all","web",250
"2249",2017-05-01,"1","CN","all","web",250
"2250",2017-06-01,"<1","CN","all","web",250
"2251",2017-07-01,"1","CN","all","web",250
"2252",2017-08-01,"1","CN","all","web",250
"2253",2017-09-01,"1","CN","all","web",250
"2254",2017-10-01,"<1","CN","all","web",250
"2255",2017-11-01,"1","CN","all","web",250
"2256",2017-12-01,"<1","CN","all","web",250
"2257",2018-01-01,"1","CN","all","web",250
"2258",2018-02-01,"<1","CN","all","web",250
"2259",2018-03-01,"1","CN","all","web",250
"2260",2018-04-01,"1","CN","all","web",250
"2261",2018-05-01,"1","CN","all","web",250
"2262",2018-06-01,"1","CN","all","web",250
"2263",2018-07-01,"1","CN","all","web",250
"2264",2018-08-01,"1","CN","all","web",250
"2265",2018-09-01,"1","CN","all","web",250
"2266",2018-10-01,"1","CN","all","web",250
"2267",2018-11-01,"1","CN","all","web",250
"2268",2018-12-01,"1","CN","all","web",250
"2269",2019-01-01,"1","CN","all","web",250
"2270",2019-02-01,"<1","CN","all","web",250
"2271",2019-03-01,"1","CN","all","web",250
"2272",2019-04-01,"1","CN","all","web",250
"2273",2019-05-01,"1","CN","all","web",250
"2274",2019-06-01,"1","CN","all","web",250
"2275",2019-07-01,"1","CN","all","web",250
"2276",2019-08-01,"1","CN","all","web",250
"2277",2019-09-01,"1","CN","all","web",250
"2278",2019-10-01,"1","CN","all","web",250
"2279",2019-11-01,"1","CN","all","web",250
"2280",2019-12-01,"1","CN","all","web",250
"2281",2020-01-01,"<1","CN","all","web",250
"2282",2020-02-01,"<1","CN","all","web",250
"2283",2020-03-01,"<1","CN","all","web",250
"2284",2020-04-01,"<1","CN","all","web",250
"2285",2020-05-01,"<1","CN","all","web",250
"2286",2020-06-01,"<1","CN","all","web",250
"2287",2020-07-01,"<1","CN","all","web",250
"2288",2020-08-01,"<1","CN","all","web",250
"2289",2020-09-01,"<1","CN","all","web",250
"2290",2020-10-01,"<1","CN","all","web",250
"2291",2020-11-01,"<1","CN","all","web",250
"2292",2020-12-01,"<1","CN","all","web",250
"2293",2021-01-01,"<1","CN","all","web",250
"2294",2021-02-01,"<1","CN","all","web",250
"2295",2021-03-01,"<1","CN","all","web",250
"2296",2021-04-01,"1","CN","all","web",250
"2297",2021-05-01,"1","CN","all","web",250
"2298",2021-06-01,"1","CN","all","web",250
"2299",2021-07-01,"1","CN","all","web",250
"2300",2021-08-01,"1","CN","all","web",250
"2301",2021-09-01,"1","CN","all","web",250
"2302",2021-10-01,"1","CN","all","web",250
"2303",2021-11-01,"1","CN","all","web",250
"2304",2021-12-01,"1","CN","all","web",250
"2305",2022-01-01,"1","CN","all","web",250
"2306",2022-02-01,"1","CN","all","web",250
"2307",2022-03-01,"1","CN","all","web",250
"2308",2022-04-01,"1","CN","all","web",250
"2309",2022-05-01,"1","CN","all","web",250
"2310",2022-06-01,"1","CN","all","web",250
"2311",2022-07-01,"1","CN","all","web",250
"2312",2022-08-01,"1","CN","all","web",250
"2313",2022-09-01,"1","CN","all","web",250
"2314",2022-10-01,"<1","CN","all","web",250
"2315",2022-11-01,"1","CN","all","web",250
"2316",2022-12-01,"1","CN","all","web",250
"2317",2023-01-01,"<1","CN","all","web",250
"2318",2023-02-01,"1","CN","all","web",250
"2319",2023-03-01,"1","CN","all","web",250
"2320",2023-04-01,"1","CN","all","web",250
"2321",2004-01-01,"51","CN","all","web",168
"2322",2004-02-01,"88","CN","all","web",168
"2323",2004-03-01,"86","CN","all","web",168
"2324",2004-04-01,"95","CN","all","web",168
"2325",2004-05-01,"84","CN","all","web",168
"2326",2004-06-01,"94","CN","all","web",168
"2327",2004-07-01,"85","CN","all","web",168
"2328",2004-08-01,"88","CN","all","web",168
"2329",2004-09-01,"68","CN","all","web",168
"2330",2004-10-01,"82","CN","all","web",168
"2331",2004-11-01,"100","CN","all","web",168
"2332",2004-12-01,"80","CN","all","web",168
"2333",2005-01-01,"59","CN","all","web",168
"2334",2005-02-01,"45","CN","all","web",168
"2335",2005-03-01,"75","CN","all","web",168
"2336",2005-04-01,"77","CN","all","web",168
"2337",2005-05-01,"63","CN","all","web",168
"2338",2005-06-01,"69","CN","all","web",168
"2339",2005-07-01,"67","CN","all","web",168
"2340",2005-08-01,"67","CN","all","web",168
"2341",2005-09-01,"63","CN","all","web",168
"2342",2005-10-01,"56","CN","all","web",168
"2343",2005-11-01,"70","CN","all","web",168
"2344",2005-12-01,"71","CN","all","web",168
"2345",2006-01-01,"44","CN","all","web",168
"2346",2006-02-01,"49","CN","all","web",168
"2347",2006-03-01,"62","CN","all","web",168
"2348",2006-04-01,"63","CN","all","web",168
"2349",2006-05-01,"53","CN","all","web",168
"2350",2006-06-01,"57","CN","all","web",168
"2351",2006-07-01,"57","CN","all","web",168
"2352",2006-08-01,"54","CN","all","web",168
"2353",2006-09-01,"54","CN","all","web",168
"2354",2006-10-01,"50","CN","all","web",168
"2355",2006-11-01,"59","CN","all","web",168
"2356",2006-12-01,"50","CN","all","web",168
"2357",2007-01-01,"40","CN","all","web",168
"2358",2007-02-01,"29","CN","all","web",168
"2359",2007-03-01,"47","CN","all","web",168
"2360",2007-04-01,"51","CN","all","web",168
"2361",2007-05-01,"41","CN","all","web",168
"2362",2007-06-01,"48","CN","all","web",168
"2363",2007-07-01,"48","CN","all","web",168
"2364",2007-08-01,"47","CN","all","web",168
"2365",2007-09-01,"43","CN","all","web",168
"2366",2007-10-01,"40","CN","all","web",168
"2367",2007-11-01,"52","CN","all","web",168
"2368",2007-12-01,"50","CN","all","web",168
"2369",2008-01-01,"40","CN","all","web",168
"2370",2008-02-01,"29","CN","all","web",168
"2371",2008-03-01,"49","CN","all","web",168
"2372",2008-04-01,"43","CN","all","web",168
"2373",2008-05-01,"57","CN","all","web",168
"2374",2008-06-01,"52","CN","all","web",168
"2375",2008-07-01,"50","CN","all","web",168
"2376",2008-08-01,"42","CN","all","web",168
"2377",2008-09-01,"41","CN","all","web",168
"2378",2008-10-01,"46","CN","all","web",168
"2379",2008-11-01,"52","CN","all","web",168
"2380",2008-12-01,"48","CN","all","web",168
"2381",2009-01-01,"27","CN","all","web",168
"2382",2009-02-01,"36","CN","all","web",168
"2383",2009-03-01,"47","CN","all","web",168
"2384",2009-04-01,"46","CN","all","web",168
"2385",2009-05-01,"45","CN","all","web",168
"2386",2009-06-01,"43","CN","all","web",168
"2387",2009-07-01,"42","CN","all","web",168
"2388",2009-08-01,"41","CN","all","web",168
"2389",2009-09-01,"37","CN","all","web",168
"2390",2009-10-01,"31","CN","all","web",168
"2391",2009-11-01,"38","CN","all","web",168
"2392",2009-12-01,"38","CN","all","web",168
"2393",2010-01-01,"33","CN","all","web",168
"2394",2010-02-01,"20","CN","all","web",168
"2395",2010-03-01,"32","CN","all","web",168
"2396",2010-04-01,"29","CN","all","web",168
"2397",2010-05-01,"30","CN","all","web",168
"2398",2010-06-01,"29","CN","all","web",168
"2399",2010-07-01,"28","CN","all","web",168
"2400",2010-08-01,"25","CN","all","web",168
"2401",2010-09-01,"26","CN","all","web",168
"2402",2010-10-01,"20","CN","all","web",168
"2403",2010-11-01,"32","CN","all","web",168
"2404",2010-12-01,"22","CN","all","web",168
"2405",2011-01-01,"22","CN","all","web",168
"2406",2011-02-01,"20","CN","all","web",168
"2407",2011-03-01,"27","CN","all","web",168
"2408",2011-04-01,"25","CN","all","web",168
"2409",2011-05-01,"24","CN","all","web",168
"2410",2011-06-01,"24","CN","all","web",168
"2411",2011-07-01,"24","CN","all","web",168
"2412",2011-08-01,"27","CN","all","web",168
"2413",2011-09-01,"25","CN","all","web",168
"2414",2011-10-01,"25","CN","all","web",168
"2415",2011-11-01,"40","CN","all","web",168
"2416",2011-12-01,"31","CN","all","web",168
"2417",2012-01-01,"15","CN","all","web",168
"2418",2012-02-01,"23","CN","all","web",168
"2419",2012-03-01,"28","CN","all","web",168
"2420",2012-04-01,"29","CN","all","web",168
"2421",2012-05-01,"29","CN","all","web",168
"2422",2012-06-01,"29","CN","all","web",168
"2423",2012-07-01,"31","CN","all","web",168
"2424",2012-08-01,"26","CN","all","web",168
"2425",2012-09-01,"12","CN","all","web",168
"2426",2012-10-01,"9","CN","all","web",168
"2427",2012-11-01,"8","CN","all","web",168
"2428",2012-12-01,"7","CN","all","web",168
"2429",2013-01-01,"7","CN","all","web",168
"2430",2013-02-01,"6","CN","all","web",168
"2431",2013-03-01,"7","CN","all","web",168
"2432",2013-04-01,"8","CN","all","web",168
"2433",2013-05-01,"8","CN","all","web",168
"2434",2013-06-01,"8","CN","all","web",168
"2435",2013-07-01,"9","CN","all","web",168
"2436",2013-08-01,"8","CN","all","web",168
"2437",2013-09-01,"8","CN","all","web",168
"2438",2013-10-01,"8","CN","all","web",168
"2439",2013-11-01,"8","CN","all","web",168
"2440",2013-12-01,"8","CN","all","web",168
"2441",2014-01-01,"7","CN","all","web",168
"2442",2014-02-01,"7","CN","all","web",168
"2443",2014-03-01,"7","CN","all","web",168
"2444",2014-04-01,"8","CN","all","web",168
"2445",2014-05-01,"7","CN","all","web",168
"2446",2014-06-01,"1","CN","all","web",168
"2447",2014-07-01,"1","CN","all","web",168
"2448",2014-08-01,"1","CN","all","web",168
"2449",2014-09-01,"1","CN","all","web",168
"2450",2014-10-01,"1","CN","all","web",168
"2451",2014-11-01,"1","CN","all","web",168
"2452",2014-12-01,"1","CN","all","web",168
"2453",2015-01-01,"<1","CN","all","web",168
"2454",2015-02-01,"<1","CN","all","web",168
"2455",2015-03-01,"<1","CN","all","web",168
"2456",2015-04-01,"<1","CN","all","web",168
"2457",2015-05-01,"<1","CN","all","web",168
"2458",2015-06-01,"<1","CN","all","web",168
"2459",2015-07-01,"<1","CN","all","web",168
"2460",2015-08-01,"<1","CN","all","web",168
"2461",2015-09-01,"<1","CN","all","web",168
"2462",2015-10-01,"<1","CN","all","web",168
"2463",2015-11-01,"<1","CN","all","web",168
"2464",2015-12-01,"<1","CN","all","web",168
"2465",2016-01-01,"1","CN","all","web",168
"2466",2016-02-01,"<1","CN","all","web",168
"2467",2016-03-01,"<1","CN","all","web",168
"2468",2016-04-01,"1","CN","all","web",168
"2469",2016-05-01,"1","CN","all","web",168
