"","date","hits","geo","time","gprop","category"
"1232",2010-05-01,36,"AR","all","web",249
"1233",2010-06-01,36,"AR","all","web",249
"1234",2010-07-01,34,"AR","all","web",249
"1235",2010-08-01,35,"AR","all","web",249
"1236",2010-09-01,36,"AR","all","web",249
"1237",2010-10-01,29,"AR","all","web",249
"1238",2010-11-01,28,"AR","all","web",249
"1239",2010-12-01,23,"AR","all","web",249
"1240",2011-01-01,61,"AR","all","web",249
"1241",2011-02-01,60,"AR","all","web",249
"1242",2011-03-01,57,"AR","all","web",249
"1243",2011-04-01,62,"AR","all","web",249
"1244",2011-05-01,65,"AR","all","web",249
"1245",2011-06-01,61,"AR","all","web",249
"1246",2011-07-01,61,"AR","all","web",249
"1247",2011-08-01,69,"AR","all","web",249
"1248",2011-09-01,62,"AR","all","web",249
"1249",2011-10-01,62,"AR","all","web",249
"1250",2011-11-01,54,"AR","all","web",249
"1251",2011-12-01,48,"AR","all","web",249
"1252",2012-01-01,51,"AR","all","web",249
"1253",2012-02-01,50,"AR","all","web",249
"1254",2012-03-01,54,"AR","all","web",249
"1255",2012-04-01,47,"AR","all","web",249
"1256",2012-05-01,57,"AR","all","web",249
"1257",2012-06-01,57,"AR","all","web",249
"1258",2012-07-01,62,"AR","all","web",249
"1259",2012-08-01,59,"AR","all","web",249
"1260",2012-09-01,56,"AR","all","web",249
"1261",2012-10-01,51,"AR","all","web",249
"1262",2012-11-01,47,"AR","all","web",249
"1263",2012-12-01,43,"AR","all","web",249
"1264",2013-01-01,48,"AR","all","web",249
"1265",2013-02-01,52,"AR","all","web",249
"1266",2013-03-01,50,"AR","all","web",249
"1267",2013-04-01,52,"AR","all","web",249
"1268",2013-05-01,55,"AR","all","web",249
"1269",2013-06-01,51,"AR","all","web",249
"1270",2013-07-01,58,"AR","all","web",249
"1271",2013-08-01,54,"AR","all","web",249
"1272",2013-09-01,58,"AR","all","web",249
"1273",2013-10-01,58,"AR","all","web",249
"1274",2013-11-01,49,"AR","all","web",249
"1275",2013-12-01,42,"AR","all","web",249
"1276",2014-01-01,59,"AR","all","web",249
"1277",2014-02-01,56,"AR","all","web",249
"1278",2014-03-01,58,"AR","all","web",249
"1279",2014-04-01,61,"AR","all","web",249
"1280",2014-05-01,64,"AR","all","web",249
"1281",2014-06-01,71,"AR","all","web",249
"1282",2014-07-01,70,"AR","all","web",249
"1283",2014-08-01,64,"AR","all","web",249
"1284",2014-09-01,71,"AR","all","web",249
"1285",2014-10-01,62,"AR","all","web",249
"1286",2014-11-01,53,"AR","all","web",249
"1287",2014-12-01,49,"AR","all","web",249
"1288",2015-01-01,56,"AR","all","web",249
"1289",2015-02-01,61,"AR","all","web",249
"1290",2015-03-01,62,"AR","all","web",249
"1291",2015-04-01,65,"AR","all","web",249
"1292",2015-05-01,65,"AR","all","web",249
"1293",2015-06-01,70,"AR","all","web",249
"1294",2015-07-01,68,"AR","all","web",249
"1295",2015-08-01,69,"AR","all","web",249
"1296",2015-09-01,71,"AR","all","web",249
"1297",2015-10-01,64,"AR","all","web",249
"1298",2015-11-01,64,"AR","all","web",249
"1299",2015-12-01,51,"AR","all","web",249
"1300",2016-01-01,54,"AR","all","web",249
"1301",2016-02-01,60,"AR","all","web",249
"1302",2016-03-01,62,"AR","all","web",249
"1303",2016-04-01,64,"AR","all","web",249
"1304",2016-05-01,70,"AR","all","web",249
"1305",2016-06-01,65,"AR","all","web",249
"1306",2016-07-01,64,"AR","all","web",249
"1307",2016-08-01,75,"AR","all","web",249
"1308",2016-09-01,65,"AR","all","web",249
"1309",2016-10-01,61,"AR","all","web",249
"1310",2016-11-01,65,"AR","all","web",249
"1311",2016-12-01,54,"AR","all","web",249
"1312",2017-01-01,66,"AR","all","web",249
"1313",2017-02-01,63,"AR","all","web",249
"1314",2017-03-01,70,"AR","all","web",249
"1315",2017-04-01,67,"AR","all","web",249
"1316",2017-05-01,68,"AR","all","web",249
"1317",2017-06-01,74,"AR","all","web",249
"1318",2017-07-01,71,"AR","all","web",249
"1319",2017-08-01,75,"AR","all","web",249
"1320",2017-09-01,68,"AR","all","web",249
"1321",2017-10-01,70,"AR","all","web",249
"1322",2017-11-01,75,"AR","all","web",249
"1323",2017-12-01,58,"AR","all","web",249
"1324",2018-01-01,72,"AR","all","web",249
"1325",2018-02-01,69,"AR","all","web",249
"1326",2018-03-01,73,"AR","all","web",249
"1327",2018-04-01,72,"AR","all","web",249
"1328",2018-05-01,73,"AR","all","web",249
"1329",2018-06-01,68,"AR","all","web",249
"1330",2018-07-01,76,"AR","all","web",249
"1331",2018-08-01,73,"AR","all","web",249
"1332",2018-09-01,73,"AR","all","web",249
"1333",2018-10-01,79,"AR","all","web",249
"1334",2018-11-01,70,"AR","all","web",249
"1335",2018-12-01,61,"AR","all","web",249
"1336",2019-01-01,74,"AR","all","web",249
"1337",2019-02-01,79,"AR","all","web",249
"1338",2019-03-01,76,"AR","all","web",249
"1339",2019-04-01,80,"AR","all","web",249
"1340",2019-05-01,80,"AR","all","web",249
"1341",2019-06-01,79,"AR","all","web",249
"1342",2019-07-01,82,"AR","all","web",249
"1343",2019-08-01,83,"AR","all","web",249
"1344",2019-09-01,81,"AR","all","web",249
"1345",2019-10-01,84,"AR","all","web",249
"1346",2019-11-01,76,"AR","all","web",249
"1347",2019-12-01,70,"AR","all","web",249
"1348",2020-01-01,80,"AR","all","web",249
"1349",2020-02-01,74,"AR","all","web",249
"1350",2020-03-01,76,"AR","all","web",249
"1351",2020-04-01,71,"AR","all","web",249
"1352",2020-05-01,65,"AR","all","web",249
"1353",2020-06-01,71,"AR","all","web",249
"1354",2020-07-01,73,"AR","all","web",249
"1355",2020-08-01,71,"AR","all","web",249
"1356",2020-09-01,77,"AR","all","web",249
"1357",2020-10-01,72,"AR","all","web",249
"1358",2020-11-01,76,"AR","all","web",249
"1359",2020-12-01,76,"AR","all","web",249
"1360",2021-01-01,87,"AR","all","web",249
"1361",2021-02-01,87,"AR","all","web",249
"1362",2021-03-01,93,"AR","all","web",249
"1363",2021-04-01,100,"AR","all","web",249
"1364",2021-05-01,85,"AR","all","web",249
"1365",2021-06-01,89,"AR","all","web",249
"1366",2021-07-01,93,"AR","all","web",249
"1367",2021-08-01,89,"AR","all","web",249
"1368",2021-09-01,88,"AR","all","web",249
"1369",2021-10-01,78,"AR","all","web",249
"1370",2021-11-01,88,"AR","all","web",249
"1371",2021-12-01,82,"AR","all","web",249
"1372",2022-01-01,87,"AR","all","web",249
"1373",2022-02-01,83,"AR","all","web",249
"1374",2022-03-01,92,"AR","all","web",249
"1375",2022-04-01,90,"AR","all","web",249
"1376",2022-05-01,90,"AR","all","web",249
"1377",2022-06-01,91,"AR","all","web",249
"1378",2022-07-01,91,"AR","all","web",249
"1379",2022-08-01,94,"AR","all","web",249
"1380",2022-09-01,85,"AR","all","web",249
"1381",2022-10-01,78,"AR","all","web",249
"1382",2022-11-01,76,"AR","all","web",249
"1383",2022-12-01,66,"AR","all","web",249
"1384",2023-01-01,82,"AR","all","web",249
"1385",2023-02-01,79,"AR","all","web",249
"1386",2023-03-01,89,"AR","all","web",249
"1387",2004-01-01,16,"AR","all","web",71
"1388",2004-02-01,18,"AR","all","web",71
"1389",2004-03-01,20,"AR","all","web",71
"1390",2004-04-01,21,"AR","all","web",71
"1391",2004-05-01,21,"AR","all","web",71
"1392",2004-06-01,24,"AR","all","web",71
"1393",2004-07-01,23,"AR","all","web",71
"1394",2004-08-01,23,"AR","all","web",71
"1395",2004-09-01,23,"AR","all","web",71
"1396",2004-10-01,22,"AR","all","web",71
"1397",2004-11-01,22,"AR","all","web",71
"1398",2004-12-01,21,"AR","all","web",71
"1399",2005-01-01,17,"AR","all","web",71
"1400",2005-02-01,18,"AR","all","web",71
"1401",2005-03-01,20,"AR","all","web",71
"1402",2005-04-01,19,"AR","all","web",71
"1403",2005-05-01,22,"AR","all","web",71
"1404",2005-06-01,22,"AR","all","web",71
"1405",2005-07-01,23,"AR","all","web",71
"1406",2005-08-01,25,"AR","all","web",71
"1407",2005-09-01,24,"AR","all","web",71
"1408",2005-10-01,22,"AR","all","web",71
"1409",2005-11-01,22,"AR","all","web",71
"1410",2005-12-01,23,"AR","all","web",71
"1411",2006-01-01,16,"AR","all","web",71
"1412",2006-02-01,19,"AR","all","web",71
"1413",2006-03-01,20,"AR","all","web",71
"1414",2006-04-01,22,"AR","all","web",71
"1415",2006-05-01,23,"AR","all","web",71
"1416",2006-06-01,24,"AR","all","web",71
"1417",2006-07-01,25,"AR","all","web",71
"1418",2006-08-01,25,"AR","all","web",71
"1419",2006-09-01,23,"AR","all","web",71
"1420",2006-10-01,24,"AR","all","web",71
"1421",2006-11-01,25,"AR","all","web",71
"1422",2006-12-01,24,"AR","all","web",71
"1423",2007-01-01,18,"AR","all","web",71
"1424",2007-02-01,21,"AR","all","web",71
"1425",2007-03-01,22,"AR","all","web",71
"1426",2007-04-01,23,"AR","all","web",71
"1427",2007-05-01,26,"AR","all","web",71
"1428",2007-06-01,25,"AR","all","web",71
"1429",2007-07-01,27,"AR","all","web",71
"1430",2007-08-01,27,"AR","all","web",71
"1431",2007-09-01,26,"AR","all","web",71
"1432",2007-10-01,23,"AR","all","web",71
"1433",2007-11-01,24,"AR","all","web",71
"1434",2007-12-01,23,"AR","all","web",71
"1435",2008-01-01,17,"AR","all","web",71
"1436",2008-02-01,19,"AR","all","web",71
"1437",2008-03-01,19,"AR","all","web",71
"1438",2008-04-01,19,"AR","all","web",71
"1439",2008-05-01,22,"AR","all","web",71
"1440",2008-06-01,21,"AR","all","web",71
"1441",2008-07-01,21,"AR","all","web",71
"1442",2008-08-01,20,"AR","all","web",71
"1443",2008-09-01,21,"AR","all","web",71
"1444",2008-10-01,19,"AR","all","web",71
"1445",2008-11-01,18,"AR","all","web",71
"1446",2008-12-01,19,"AR","all","web",71
"1447",2009-01-01,15,"AR","all","web",71
"1448",2009-02-01,15,"AR","all","web",71
"1449",2009-03-01,17,"AR","all","web",71
"1450",2009-04-01,18,"AR","all","web",71
"1451",2009-05-01,18,"AR","all","web",71
"1452",2009-06-01,18,"AR","all","web",71
"1453",2009-07-01,20,"AR","all","web",71
"1454",2009-08-01,18,"AR","all","web",71
"1455",2009-09-01,18,"AR","all","web",71
"1456",2009-10-01,17,"AR","all","web",71
"1457",2009-11-01,16,"AR","all","web",71
"1458",2009-12-01,18,"AR","all","web",71
"1459",2010-01-01,12,"AR","all","web",71
"1460",2010-02-01,14,"AR","all","web",71
"1461",2010-03-01,14,"AR","all","web",71
"1462",2010-04-01,16,"AR","all","web",71
"1463",2010-05-01,16,"AR","all","web",71
"1464",2010-06-01,16,"AR","all","web",71
"1465",2010-07-01,18,"AR","all","web",71
"1466",2010-08-01,16,"AR","all","web",71
"1467",2010-09-01,16,"AR","all","web",71
"1468",2010-10-01,14,"AR","all","web",71
"1469",2010-11-01,14,"AR","all","web",71
"1470",2010-12-01,16,"AR","all","web",71
"1471",2011-01-01,29,"AR","all","web",71
"1472",2011-02-01,32,"AR","all","web",71
"1473",2011-03-01,32,"AR","all","web",71
"1474",2011-04-01,38,"AR","all","web",71
"1475",2011-05-01,38,"AR","all","web",71
"1476",2011-06-01,40,"AR","all","web",71
"1477",2011-07-01,42,"AR","all","web",71
"1478",2011-08-01,43,"AR","all","web",71
"1479",2011-09-01,39,"AR","all","web",71
"1480",2011-10-01,35,"AR","all","web",71
"1481",2011-11-01,35,"AR","all","web",71
"1482",2011-12-01,40,"AR","all","web",71
"1483",2012-01-01,30,"AR","all","web",71
"1484",2012-02-01,36,"AR","all","web",71
"1485",2012-03-01,35,"AR","all","web",71
"1486",2012-04-01,37,"AR","all","web",71
"1487",2012-05-01,38,"AR","all","web",71
"1488",2012-06-01,39,"AR","all","web",71
"1489",2012-07-01,43,"AR","all","web",71
"1490",2012-08-01,43,"AR","all","web",71
"1491",2012-09-01,38,"AR","all","web",71
"1492",2012-10-01,39,"AR","all","web",71
"1493",2012-11-01,33,"AR","all","web",71
"1494",2012-12-01,36,"AR","all","web",71
"1495",2013-01-01,31,"AR","all","web",71
"1496",2013-02-01,34,"AR","all","web",71
"1497",2013-03-01,35,"AR","all","web",71
"1498",2013-04-01,34,"AR","all","web",71
"1499",2013-05-01,39,"AR","all","web",71
"1500",2013-06-01,40,"AR","all","web",71
"1501",2013-07-01,45,"AR","all","web",71
"1502",2013-08-01,41,"AR","all","web",71
"1503",2013-09-01,38,"AR","all","web",71
"1504",2013-10-01,39,"AR","all","web",71
"1505",2013-11-01,38,"AR","all","web",71
"1506",2013-12-01,40,"AR","all","web",71
"1507",2014-01-01,36,"AR","all","web",71
"1508",2014-02-01,42,"AR","all","web",71
"1509",2014-03-01,40,"AR","all","web",71
"1510",2014-04-01,42,"AR","all","web",71
"1511",2014-05-01,45,"AR","all","web",71
"1512",2014-06-01,47,"AR","all","web",71
"1513",2014-07-01,47,"AR","all","web",71
"1514",2014-08-01,45,"AR","all","web",71
"1515",2014-09-01,44,"AR","all","web",71
"1516",2014-10-01,42,"AR","all","web",71
"1517",2014-11-01,42,"AR","all","web",71
"1518",2014-12-01,45,"AR","all","web",71
"1519",2015-01-01,37,"AR","all","web",71
"1520",2015-02-01,39,"AR","all","web",71
"1521",2015-03-01,39,"AR","all","web",71
"1522",2015-04-01,44,"AR","all","web",71
"1523",2015-05-01,47,"AR","all","web",71
"1524",2015-06-01,48,"AR","all","web",71
"1525",2015-07-01,51,"AR","all","web",71
"1526",2015-08-01,50,"AR","all","web",71
"1527",2015-09-01,46,"AR","all","web",71
"1528",2015-10-01,48,"AR","all","web",71
"1529",2015-11-01,45,"AR","all","web",71
"1530",2015-12-01,47,"AR","all","web",71
"1531",2016-01-01,39,"AR","all","web",71
"1532",2016-02-01,41,"AR","all","web",71
"1533",2016-03-01,43,"AR","all","web",71
"1534",2016-04-01,47,"AR","all","web",71
"1535",2016-05-01,50,"AR","all","web",71
"1536",2016-06-01,51,"AR","all","web",71
"1537",2016-07-01,54,"AR","all","web",71
"1538",2016-08-01,48,"AR","all","web",71
"1539",2016-09-01,49,"AR","all","web",71
"1540",2016-10-01,49,"AR","all","web",71
"1541",2016-11-01,49,"AR","all","web",71
"1542",2016-12-01,49,"AR","all","web",71
"1543",2017-01-01,42,"AR","all","web",71
"1544",2017-02-01,45,"AR","all","web",71
"1545",2017-03-01,47,"AR","all","web",71
"1546",2017-04-01,50,"AR","all","web",71
"1547",2017-05-01,52,"AR","all","web",71
"1548",2017-06-01,55,"AR","all","web",71
"1549",2017-07-01,55,"AR","all","web",71
"1550",2017-08-01,54,"AR","all","web",71
"1551",2017-09-01,54,"AR","all","web",71
"1552",2017-10-01,53,"AR","all","web",71
"1553",2017-11-01,49,"AR","all","web",71
"1554",2017-12-01,57,"AR","all","web",71
"1555",2018-01-01,44,"AR","all","web",71
"1556",2018-02-01,48,"AR","all","web",71
"1557",2018-03-01,53,"AR","all","web",71
"1558",2018-04-01,54,"AR","all","web",71
"1559",2018-05-01,56,"AR","all","web",71
"1560",2018-06-01,56,"AR","all","web",71
"1561",2018-07-01,60,"AR","all","web",71
"1562",2018-08-01,55,"AR","all","web",71
"1563",2018-09-01,56,"AR","all","web",71
"1564",2018-10-01,57,"AR","all","web",71
"1565",2018-11-01,55,"AR","all","web",71
"1566",2018-12-01,60,"AR","all","web",71
"1567",2019-01-01,53,"AR","all","web",71
"1568",2019-02-01,52,"AR","all","web",71
"1569",2019-03-01,57,"AR","all","web",71
"1570",2019-04-01,60,"AR","all","web",71
"1571",2019-05-01,63,"AR","all","web",71
"1572",2019-06-01,63,"AR","all","web",71
"1573",2019-07-01,59,"AR","all","web",71
"1574",2019-08-01,59,"AR","all","web",71
"1575",2019-09-01,59,"AR","all","web",71
"1576",2019-10-01,57,"AR","all","web",71
"1577",2019-11-01,59,"AR","all","web",71
"1578",2019-12-01,66,"AR","all","web",71
"1579",2020-01-01,59,"AR","all","web",71
"1580",2020-02-01,61,"AR","all","web",71
"1581",2020-03-01,76,"AR","all","web",71
"1582",2020-04-01,100,"AR","all","web",71
"1583",2020-05-01,96,"AR","all","web",71
"1584",2020-06-01,93,"AR","all","web",71
"1585",2020-07-01,86,"AR","all","web",71
"1586",2020-08-01,81,"AR","all","web",71
"1587",2020-09-01,75,"AR","all","web",71
"1588",2020-10-01,74,"AR","all","web",71
"1589",2020-11-01,72,"AR","all","web",71
"1590",2020-12-01,76,"AR","all","web",71
"1591",2021-01-01,67,"AR","all","web",71
"1592",2021-02-01,67,"AR","all","web",71
"1593",2021-03-01,66,"AR","all","web",71
"1594",2021-04-01,75,"AR","all","web",71
"1595",2021-05-01,81,"AR","all","web",71
"1596",2021-06-01,76,"AR","all","web",71
"1597",2021-07-01,74,"AR","all","web",71
"1598",2021-08-01,69,"AR","all","web",71
"1599",2021-09-01,61,"AR","all","web",71
"1600",2021-10-01,58,"AR","all","web",71
"1601",2021-11-01,58,"AR","all","web",71
"1602",2021-12-01,68,"AR","all","web",71
"1603",2022-01-01,56,"AR","all","web",71
"1604",2022-02-01,57,"AR","all","web",71
"1605",2022-03-01,55,"AR","all","web",71
"1606",2022-04-01,57,"AR","all","web",71
"1607",2022-05-01,60,"AR","all","web",71
"1608",2022-06-01,64,"AR","all","web",71
"1609",2022-07-01,65,"AR","all","web",71
"1610",2022-08-01,63,"AR","all","web",71
"1611",2022-09-01,63,"AR","all","web",71
"1612",2022-10-01,56,"AR","all","web",71
"1613",2022-11-01,53,"AR","all","web",71
"1614",2022-12-01,57,"AR","all","web",71
"1615",2023-01-01,54,"AR","all","web",71
"1616",2023-02-01,55,"AR","all","web",71
"1617",2023-03-01,55,"AR","all","web",71
"1618",2004-01-01,31,"AR","all","web",276
"1619",2004-02-01,36,"AR","all","web",276
"1620",2004-03-01,38,"AR","all","web",276
"1621",2004-04-01,41,"AR","all","web",276
"1622",2004-05-01,41,"AR","all","web",276
"1623",2004-06-01,49,"AR","all","web",276
"1624",2004-07-01,53,"AR","all","web",276
"1625",2004-08-01,51,"AR","all","web",276
"1626",2004-09-01,48,"AR","all","web",276
"1627",2004-10-01,48,"AR","all","web",276
"1628",2004-11-01,50,"AR","all","web",276
"1629",2004-12-01,58,"AR","all","web",276
"1630",2005-01-01,36,"AR","all","web",276
"1631",2005-02-01,40,"AR","all","web",276
"1632",2005-03-01,46,"AR","all","web",276
"1633",2005-04-01,46,"AR","all","web",276
"1634",2005-05-01,49,"AR","all","web",276
"1635",2005-06-01,50,"AR","all","web",276
"1636",2005-07-01,64,"AR","all","web",276
"1637",2005-08-01,58,"AR","all","web",276
"1638",2005-09-01,54,"AR","all","web",276
"1639",2005-10-01,51,"AR","all","web",276
"1640",2005-11-01,58,"AR","all","web",276
"1641",2005-12-01,69,"AR","all","web",276
"1642",2006-01-01,41,"AR","all","web",276
"1643",2006-02-01,48,"AR","all","web",276
"1644",2006-03-01,50,"AR","all","web",276
"1645",2006-04-01,53,"AR","all","web",276
"1646",2006-05-01,57,"AR","all","web",276
"1647",2006-06-01,55,"AR","all","web",276
"1648",2006-07-01,67,"AR","all","web",276
"1649",2006-08-01,60,"AR","all","web",276
"1650",2006-09-01,58,"AR","all","web",276
"1651",2006-10-01,52,"AR","all","web",276
"1652",2006-11-01,61,"AR","all","web",276
"1653",2006-12-01,69,"AR","all","web",276
"1654",2007-01-01,45,"AR","all","web",276
"1655",2007-02-01,54,"AR","all","web",276
"1656",2007-03-01,55,"AR","all","web",276
"1657",2007-04-01,58,"AR","all","web",276
"1658",2007-05-01,59,"AR","all","web",276
"1659",2007-06-01,69,"AR","all","web",276
"1660",2007-07-01,73,"AR","all","web",276
"1661",2007-08-01,71,"AR","all","web",276
"1662",2007-09-01,61,"AR","all","web",276
"1663",2007-10-01,57,"AR","all","web",276
"1664",2007-11-01,58,"AR","all","web",276
"1665",2007-12-01,63,"AR","all","web",276
"1666",2008-01-01,41,"AR","all","web",276
"1667",2008-02-01,49,"AR","all","web",276
"1668",2008-03-01,47,"AR","all","web",276
"1669",2008-04-01,48,"AR","all","web",276
"1670",2008-05-01,50,"AR","all","web",276
"1671",2008-06-01,51,"AR","all","web",276
"1672",2008-07-01,52,"AR","all","web",276
"1673",2008-08-01,48,"AR","all","web",276
"1674",2008-09-01,44,"AR","all","web",276
"1675",2008-10-01,41,"AR","all","web",276
"1676",2008-11-01,41,"AR","all","web",276
"1677",2008-12-01,46,"AR","all","web",276
"1678",2009-01-01,34,"AR","all","web",276
"1679",2009-02-01,37,"AR","all","web",276
"1680",2009-03-01,37,"AR","all","web",276
"1681",2009-04-01,37,"AR","all","web",276
"1682",2009-05-01,38,"AR","all","web",276
"1683",2009-06-01,39,"AR","all","web",276
"1684",2009-07-01,42,"AR","all","web",276
"1685",2009-08-01,42,"AR","all","web",276
"1686",2009-09-01,37,"AR","all","web",276
"1687",2009-10-01,36,"AR","all","web",276
"1688",2009-11-01,37,"AR","all","web",276
"1689",2009-12-01,43,"AR","all","web",276
"1690",2010-01-01,28,"AR","all","web",276
"1691",2010-02-01,33,"AR","all","web",276
"1692",2010-03-01,32,"AR","all","web",276
"1693",2010-04-01,32,"AR","all","web",276
"1694",2010-05-01,33,"AR","all","web",276
"1695",2010-06-01,33,"AR","all","web",276
"1696",2010-07-01,34,"AR","all","web",276
"1697",2010-08-01,32,"AR","all","web",276
"1698",2010-09-01,30,"AR","all","web",276
"1699",2010-10-01,26,"AR","all","web",276
"1700",2010-11-01,27,"AR","all","web",276
"1701",2010-12-01,29,"AR","all","web",276
"1702",2011-01-01,54,"AR","all","web",276
"1703",2011-02-01,61,"AR","all","web",276
"1704",2011-03-01,59,"AR","all","web",276
"1705",2011-04-01,69,"AR","all","web",276
"1706",2011-05-01,69,"AR","all","web",276
"1707",2011-06-01,73,"AR","all","web",276
"1708",2011-07-01,79,"AR","all","web",276
"1709",2011-08-01,74,"AR","all","web",276
"1710",2011-09-01,71,"AR","all","web",276
"1711",2011-10-01,72,"AR","all","web",276
"1712",2011-11-01,70,"AR","all","web",276
"1713",2011-12-01,69,"AR","all","web",276
"1714",2012-01-01,61,"AR","all","web",276
"1715",2012-02-01,64,"AR","all","web",276
"1716",2012-03-01,64,"AR","all","web",276
"1717",2012-04-01,64,"AR","all","web",276
"1718",2012-05-01,67,"AR","all","web",276
"1719",2012-06-01,72,"AR","all","web",276
"1720",2012-07-01,79,"AR","all","web",276
"1721",2012-08-01,75,"AR","all","web",276
"1722",2012-09-01,70,"AR","all","web",276
"1723",2012-10-01,69,"AR","all","web",276
"1724",2012-11-01,66,"AR","all","web",276
"1725",2012-12-01,65,"AR","all","web",276
"1726",2013-01-01,57,"AR","all","web",276
"1727",2013-02-01,61,"AR","all","web",276
"1728",2013-03-01,65,"AR","all","web",276
"1729",2013-04-01,62,"AR","all","web",276
"1730",2013-05-01,72,"AR","all","web",276
"1731",2013-06-01,69,"AR","all","web",276
"1732",2013-07-01,77,"AR","all","web",276
"1733",2013-08-01,69,"AR","all","web",276
"1734",2013-09-01,67,"AR","all","web",276
"1735",2013-10-01,65,"AR","all","web",276
"1736",2013-11-01,69,"AR","all","web",276
"1737",2013-12-01,64,"AR","all","web",276
"1738",2014-01-01,62,"AR","all","web",276
"1739",2014-02-01,69,"AR","all","web",276
"1740",2014-03-01,64,"AR","all","web",276
"1741",2014-04-01,66,"AR","all","web",276
"1742",2014-05-01,71,"AR","all","web",276
"1743",2014-06-01,69,"AR","all","web",276
"1744",2014-07-01,79,"AR","all","web",276
"1745",2014-08-01,76,"AR","all","web",276
"1746",2014-09-01,74,"AR","all","web",276
"1747",2014-10-01,75,"AR","all","web",276
"1748",2014-11-01,67,"AR","all","web",276
"1749",2014-12-01,72,"AR","all","web",276
"1750",2015-01-01,64,"AR","all","web",276
"1751",2015-02-01,67,"AR","all","web",276
"1752",2015-03-01,64,"AR","all","web",276
"1753",2015-04-01,70,"AR","all","web",276
"1754",2015-05-01,74,"AR","all","web",276
"1755",2015-06-01,76,"AR","all","web",276
"1756",2015-07-01,91,"AR","all","web",276
"1757",2015-08-01,87,"AR","all","web",276
"1758",2015-09-01,75,"AR","all","web",276
"1759",2015-10-01,75,"AR","all","web",276
"1760",2015-11-01,79,"AR","all","web",276
"1761",2015-12-01,74,"AR","all","web",276
"1762",2016-01-01,63,"AR","all","web",276
"1763",2016-02-01,69,"AR","all","web",276
"1764",2016-03-01,68,"AR","all","web",276
"1765",2016-04-01,70,"AR","all","web",276
"1766",2016-05-01,75,"AR","all","web",276
"1767",2016-06-01,78,"AR","all","web",276
"1768",2016-07-01,90,"AR","all","web",276
"1769",2016-08-01,73,"AR","all","web",276
"1770",2016-09-01,79,"AR","all","web",276
"1771",2016-10-01,78,"AR","all","web",276
"1772",2016-11-01,73,"AR","all","web",276
"1773",2016-12-01,80,"AR","all","web",276
"1774",2017-01-01,74,"AR","all","web",276
"1775",2017-02-01,79,"AR","all","web",276
"1776",2017-03-01,71,"AR","all","web",276
"1777",2017-04-01,74,"AR","all","web",276
"1778",2017-05-01,79,"AR","all","web",276
"1779",2017-06-01,84,"AR","all","web",276
"1780",2017-07-01,92,"AR","all","web",276
"1781",2017-08-01,83,"AR","all","web",276
"1782",2017-09-01,85,"AR","all","web",276
"1783",2017-10-01,83,"AR","all","web",276
"1784",2017-11-01,79,"AR","all","web",276
"1785",2017-12-01,85,"AR","all","web",276
"1786",2018-01-01,78,"AR","all","web",276
"1787",2018-02-01,84,"AR","all","web",276
"1788",2018-03-01,81,"AR","all","web",276
"1789",2018-04-01,86,"AR","all","web",276
"1790",2018-05-01,89,"AR","all","web",276
"1791",2018-06-01,90,"AR","all","web",276
"1792",2018-07-01,98,"AR","all","web",276
"1793",2018-08-01,88,"AR","all","web",276
"1794",2018-09-01,85,"AR","all","web",276
"1795",2018-10-01,85,"AR","all","web",276
"1796",2018-11-01,85,"AR","all","web",276
"1797",2018-12-01,86,"AR","all","web",276
"1798",2019-01-01,82,"AR","all","web",276
"1799",2019-02-01,84,"AR","all","web",276
"1800",2019-03-01,84,"AR","all","web",276
"1801",2019-04-01,85,"AR","all","web",276
"1802",2019-05-01,87,"AR","all","web",276
"1803",2019-06-01,88,"AR","all","web",276
"1804",2019-07-01,100,"AR","all","web",276
"1805",2019-08-01,91,"AR","all","web",276
"1806",2019-09-01,83,"AR","all","web",276
"1807",2019-10-01,82,"AR","all","web",276
"1808",2019-11-01,90,"AR","all","web",276
"1809",2019-12-01,97,"AR","all","web",276
"1810",2020-01-01,88,"AR","all","web",276
"1811",2020-02-01,93,"AR","all","web",276
"1812",2020-03-01,70,"AR","all","web",276
"1813",2020-04-01,66,"AR","all","web",276
"1814",2020-05-01,72,"AR","all","web",276
"1815",2020-06-01,69,"AR","all","web",276
"1816",2020-07-01,74,"AR","all","web",276
"1817",2020-08-01,66,"AR","all","web",276
"1818",2020-09-01,66,"AR","all","web",276
"1819",2020-10-01,79,"AR","all","web",276
"1820",2020-11-01,76,"AR","all","web",276
"1821",2020-12-01,82,"AR","all","web",276
"1822",2021-01-01,83,"AR","all","web",276
"1823",2021-02-01,89,"AR","all","web",276
"1824",2021-03-01,80,"AR","all","web",276
"1825",2021-04-01,89,"AR","all","web",276
"1826",2021-05-01,80,"AR","all","web",276
"1827",2021-06-01,82,"AR","all","web",276
"1828",2021-07-01,94,"AR","all","web",276
"1829",2021-08-01,86,"AR","all","web",276
"1830",2021-09-01,82,"AR","all","web",276
"1831",2021-10-01,80,"AR","all","web",276
"1832",2021-11-01,81,"AR","all","web",276
"1833",2021-12-01,92,"AR","all","web",276
"1834",2022-01-01,84,"AR","all","web",276
"1835",2022-02-01,85,"AR","all","web",276
"1836",2022-03-01,83,"AR","all","web",276
"1837",2022-04-01,81,"AR","all","web",276
"1838",2022-05-01,84,"AR","all","web",276
